vartotojo_id,sesijos_id,data,wpm,tikslumas,klaidos,trukme_sekundemis,sudetingumas
33,24,2025-01-25,61.47,85.26,3,60,sunkus
33,25,2025-01-26,58.22,84.07,3,60,vidutinis
33,26,2025-01-27,59.5,91.38,1,60,sunkus
33,27,2025-01-28,48.01,87.34,2,60,vidutinis
33,28,2025-01-29,57.69,89.15,3,60,sunkus
33,29,2025-01-30,62.09,85.49,4,60,vidutinis
33,30,2025-01-31,57.81,88.73,2,60,sunkus
34,1,2025-01-02,58.07,87.46,3,60,sunkus
34,2,2025-01-03,56.2,87.83,2,60,sunkus
34,3,2025-01-04,52.91,86.96,3,60,vidutinis
34,4,2025-01-05,57.94,84.73,3,60,lengvas
34,5,2025-01-06,45.73,85.38,2,60,lengvas
34,6,2025-01-07,50.55,91.79,2,60,vidutinis
34,7,2025-01-08,61.79,84.64,5,60,vidutinis
34,8,2025-01-09,49.51,87.78,2,60,sunkus
34,9,2025-01-10,62.07,82.94,5,60,vidutinis
34,10,2025-01-11,53.52,88.26,4,60,vidutinis
34,11,2025-01-12,55.63,85.39,2,60,lengvas
34,12,2025-01-13,46.05,88.28,4,60,sunkus
34,13,2025-01-14,50.25,88.57,3,60,sunkus
34,14,2025-01-15,58.1,87.84,4,60,lengvas
34,15,2025-01-16,58.64,85.55,4,60,lengvas
34,16,2025-01-17,51.37,84.31,3,60,vidutinis
34,17,2025-01-18,58.12,84.51,4,60,sunkus
34,18,2025-01-19,63.36,86.33,2,60,lengvas
34,19,2025-01-20,51.91,92.14,1,60,sunkus
34,20,2025-01-21,54.46,86.19,2,60,sunkus
34,21,2025-01-22,55.73,85.38,3,60,vidutinis
34,22,2025-01-23,59.2,86.93,4,60,vidutinis
34,23,2025-01-24,53.88,87.66,2,60,sunkus
34,24,2025-01-25,50.2,90.32,3,60,vidutinis
34,25,2025-01-26,49.16,88.19,3,60,vidutinis
34,26,2025-01-27,58.14,85.95,2,60,sunkus
34,27,2025-01-28,56.91,85.55,2,60,lengvas
34,28,2025-01-29,49.92,86.0,3,60,lengvas
34,29,2025-01-30,51.5,86.27,2,60,lengvas
34,30,2025-01-31,68.22,88.06,3,60,sunkus
35,1,2025-01-02,44.98,88.62,3,60,sunkus
35,2,2025-01-03,43.52,85.29,2,60,vidutinis
35,3,2025-01-04,45.54,90.41,3,60,sunkus
35,4,2025-01-05,52.36,89.91,4,60,vidutinis
35,5,2025-01-06,50.7,88.84,2,60,lengvas
35,6,2025-01-07,54.83,87.62,4,60,vidutinis
35,7,2025-01-08,50.4,89.31,3,60,lengvas
35,8,2025-01-09,54.54,85.24,4,60,lengvas
35,9,2025-01-10,54.73,88.9,3,60,vidutinis
35,10,2025-01-11,45.95,91.14,2,60,lengvas
35,11,2025-01-12,51.73,84.4,3,60,lengvas
35,12,2025-01-13,51.45,87.33,3,60,lengvas
35,13,2025-01-14,49.47,88.26,3,60,lengvas
35,14,2025-01-15,58.0,83.82,4,60,vidutinis
35,15,2025-01-16,47.21,89.51,3,60,vidutinis
35,16,2025-01-17,47.62,85.83,2,60,lengvas
35,17,2025-01-18,55.83,83.13,5,60,vidutinis
35,18,2025-01-19,64.67,84.9,4,60,sunkus
35,19,2025-01-20,60.78,86.15,3,60,lengvas
35,20,2025-01-21,42.5,90.78,3,60,vidutinis
35,21,2025-01-22,56.38,85.6,4,60,vidutinis
35,22,2025-01-23,57.97,89.6,3,60,sunkus
35,23,2025-01-24,54.1,83.29,5,60,vidutinis
35,24,2025-01-25,55.26,83.48,3,60,vidutinis
35,25,2025-01-26,53.68,85.7,2,60,lengvas
35,26,2025-01-27,49.83,89.86,3,60,vidutinis
35,27,2025-01-28,60.17,83.74,3,60,vidutinis
35,28,2025-01-29,59.29,86.58,3,60,vidutinis
35,29,2025-01-30,49.74,89.01,2,60,sunkus
35,30,2025-01-31,51.33,84.72,3,60,lengvas
36,1,2025-01-02,56.53,85.43,3,60,sunkus
36,2,2025-01-03,53.82,88.36,4,60,lengvas
36,3,2025-01-04,53.39,87.99,3,60,vidutinis
36,4,2025-01-05,59.33,89.3,4,60,lengvas
36,5,2025-01-06,58.17,85.42,2,60,sunkus
36,6,2025-01-07,62.67,83.85,3,60,sunkus
36,7,2025-01-08,57.93,83.55,4,60,sunkus
36,8,2025-01-09,53.28,88.59,4,60,vidutinis
36,9,2025-01-10,57.94,84.69,5,60,lengvas
36,10,2025-01-11,58.25,87.02,3,60,vidutinis
36,11,2025-01-12,60.57,87.69,4,60,lengvas
36,12,2025-01-13,56.27,88.32,4,60,vidutinis
36,13,2025-01-14,58.03,84.39,3,60,lengvas
36,14,2025-01-15,61.5,87.14,4,60,lengvas
36,15,2025-01-16,54.65,85.93,3,60,vidutinis
36,16,2025-01-17,62.53,87.78,3,60,sunkus
36,17,2025-01-18,57.15,88.69,4,60,sunkus
36,18,2025-01-19,58.18,89.68,3,60,sunkus
36,19,2025-01-20,62.37,86.9,4,60,lengvas
36,20,2025-01-21,59.66,83.85,4,60,vidutinis
36,21,2025-01-22,66.51,86.87,3,60,vidutinis
36,22,2025-01-23,61.81,85.37,2,60,vidutinis
36,23,2025-01-24,57.41,85.45,2,60,vidutinis
36,24,2025-01-25,58.29,88.91,2,60,lengvas
36,25,2025-01-26,62.76,86.09,3,60,vidutinis
36,26,2025-01-27,67.44,82.14,4,60,lengvas
36,27,2025-01-28,69.9,82.55,4,60,lengvas
36,28,2025-01-29,60.9,87.6,3,60,lengvas
36,29,2025-01-30,60.57,86.46,3,60,sunkus
36,30,2025-01-31,59.0,88.1,2,60,vidutinis
37,1,2025-01-02,50.58,89.76,3,60,lengvas
37,2,2025-01-03,47.32,87.74,3,60,lengvas
37,3,2025-01-04,50.23,87.98,2,60,lengvas
37,4,2025-01-05,56.04,86.14,3,60,vidutinis
37,5,2025-01-06,57.63,84.37,3,60,vidutinis
37,6,2025-01-07,55.62,88.28,4,60,vidutinis
37,7,2025-01-08,53.83,84.49,3,60,vidutinis
37,8,2025-01-09,61.61,86.63,3,60,lengvas
37,9,2025-01-10,63.72,87.5,4,60,vidutinis
37,10,2025-01-11,57.31,85.93,4,60,sunkus
37,11,2025-01-12,56.38,82.76,3,60,vidutinis
37,12,2025-01-13,52.21,88.19,4,60,lengvas
37,13,2025-01-14,49.41,86.21,3,60,sunkus
37,14,2025-01-15,54.75,88.2,2,60,sunkus
37,15,2025-01-16,57.12,90.01,2,60,sunkus
37,16,2025-01-17,52.58,85.49,2,60,vidutinis
37,17,2025-01-18,53.48,81.82,4,60,vidutinis
37,18,2025-01-19,63.35,84.36,4,60,lengvas
37,19,2025-01-20,51.57,87.64,3,60,lengvas
37,20,2025-01-21,61.25,89.0,4,60,lengvas
37,21,2025-01-22,62.84,86.58,4,60,lengvas
37,22,2025-01-23,59.97,85.94,4,60,vidutinis
37,23,2025-01-24,64.79,83.2,4,60,lengvas
37,24,2025-01-25,52.17,88.93,2,60,sunkus
37,25,2025-01-26,63.68,84.64,3,60,vidutinis
37,26,2025-01-27,65.88,83.61,5,60,sunkus
37,27,2025-01-28,61.4,82.16,5,60,lengvas
37,28,2025-01-29,61.99,85.41,4,60,lengvas
37,29,2025-01-30,65.65,81.74,4,60,lengvas
37,30,2025-01-31,56.12,89.29,2,60,vidutinis
38,1,2025-01-02,55.95,90.44,1,60,sunkus
38,2,2025-01-03,37.21,91.19,3,60,vidutinis
38,3,2025-01-04,43.32,88.74,3,60,sunkus
38,4,2025-01-05,45.24,87.92,2,60,sunkus
38,5,2025-01-06,52.84,89.03,3,60,sunkus
38,6,2025-01-07,50.26,90.35,3,60,lengvas
38,7,2025-01-08,40.8,89.37,4,60,vidutinis
38,8,2025-01-09,45.73,87.93,3,60,lengvas
38,9,2025-01-10,39.22,90.16,2,60,lengvas
38,10,2025-01-11,51.7,86.64,3,60,sunkus
38,11,2025-01-12,41.81,89.3,3,60,lengvas
38,12,2025-01-13,53.85,88.61,2,60,sunkus
38,13,2025-01-14,51.56,85.1,4,60,vidutinis
38,14,2025-01-15,43.87,90.14,1,60,vidutinis
38,15,2025-01-16,49.15,85.71,3,60,vidutinis
38,16,2025-01-17,53.63,88.04,2,60,vidutinis
38,17,2025-01-18,51.58,87.79,3,60,sunkus
38,18,2025-01-19,44.85,86.6,4,60,sunkus
38,19,2025-01-20,53.31,85.04,4,60,sunkus
38,20,2025-01-21,52.08,87.88,3,60,sunkus
38,21,2025-01-22,45.73,88.01,3,60,sunkus
38,22,2025-01-23,53.54,86.51,2,60,lengvas
38,23,2025-01-24,53.43,86.55,3,60,vidutinis
38,24,2025-01-25,53.59,86.11,4,60,vidutinis
38,25,2025-01-26,43.12,91.34,2,60,sunkus
38,26,2025-01-27,55.48,91.11,2,60,sunkus
38,27,2025-01-28,66.34,86.74,3,60,sunkus
38,28,2025-01-29,49.03,88.04,2,60,vidutinis
38,29,2025-01-30,62.27,86.51,4,60,vidutinis
38,30,2025-01-31,48.37,87.94,4,60,sunkus
39,1,2025-01-02,35.97,93.47,2,60,lengvas
39,2,2025-01-03,33.48,89.91,3,60,vidutinis
39,3,2025-01-04,35.57,89.8,4,60,sunkus
39,4,2025-01-05,39.27,87.92,4,60,lengvas
39,5,2025-01-06,43.66,87.65,4,60,sunkus
39,6,2025-01-07,46.86,87.61,3,60,sunkus
39,7,2025-01-08,49.41,91.9,2,60,lengvas
39,8,2025-01-09,50.46,92.74,3,60,vidutinis
39,9,2025-01-10,40.99,92.6,1,60,vidutinis
39,10,2025-01-11,49.65,85.92,3,60,lengvas
39,11,2025-01-12,45.77,88.36,4,60,vidutinis
39,12,2025-01-13,46.14,87.41,3,60,sunkus
39,13,2025-01-14,53.95,88.36,4,60,lengvas
39,14,2025-01-15,49.93,88.71,2,60,vidutinis
39,15,2025-01-16,40.86,89.85,4,60,vidutinis
39,16,2025-01-17,43.65,88.42,3,60,lengvas
39,17,2025-01-18,51.23,86.18,4,60,vidutinis
39,18,2025-01-19,53.58,88.53,2,60,sunkus
39,19,2025-01-20,58.68,91.99,2,60,lengvas
39,20,2025-01-21,55.48,86.8,2,60,lengvas
39,21,2025-01-22,47.14,89.19,4,60,sunkus
39,22,2025-01-23,48.6,87.97,2,60,sunkus
39,23,2025-01-24,46.91,87.21,4,60,vidutinis
39,24,2025-01-25,50.23,86.17,3,60,vidutinis
39,25,2025-01-26,56.53,87.08,3,60,vidutinis
39,26,2025-01-27,55.15,88.86,3,60,sunkus
39,27,2025-01-28,43.27,89.56,2,60,vidutinis
39,28,2025-01-29,52.85,88.79,2,60,sunkus
39,29,2025-01-30,57.22,86.14,2,60,lengvas
39,30,2025-01-31,53.22,84.81,5,60,sunkus
40,1,2025-01-02,44.58,88.49,2,60,vidutinis
40,2,2025-01-03,50.97,86.76,2,60,sunkus
40,3,2025-01-04,50.09,89.33,4,60,sunkus
40,4,2025-01-05,55.02,87.9,3,60,vidutinis
40,5,2025-01-06,52.76,86.12,2,60,lengvas
40,6,2025-01-07,36.54,93.93,1,60,sunkus
40,7,2025-01-08,57.62,85.42,2,60,vidutinis
40,8,2025-01-09,53.07,86.44,2,60,vidutinis
40,9,2025-01-10,50.53,88.87,3,60,sunkus
40,10,2025-01-11,52.04,89.69,2,60,lengvas
40,11,2025-01-12,53.56,86.57,4,60,lengvas
40,12,2025-01-13,52.53,86.27,2,60,lengvas
40,13,2025-01-14,49.4,86.47,2,60,vidutinis
40,14,2025-01-15,56.3,87.92,2,60,vidutinis
40,15,2025-01-16,51.29,87.45,2,60,lengvas
40,16,2025-01-17,55.28,88.79,3,60,vidutinis
40,17,2025-01-18,51.69,88.48,2,60,lengvas
40,18,2025-01-19,51.44,87.14,4,60,lengvas
40,19,2025-01-20,56.75,87.62,3,60,lengvas
40,20,2025-01-21,64.23,86.7,2,60,vidutinis
40,21,2025-01-22,57.07,83.53,5,60,vidutinis
40,22,2025-01-23,54.82,83.76,4,60,vidutinis
40,23,2025-01-24,61.38,85.32,3,60,lengvas
40,24,2025-01-25,50.93,88.2,3,60,vidutinis
40,25,2025-01-26,52.39,90.2,2,60,lengvas
40,26,2025-01-27,55.55,85.04,3,60,sunkus
40,27,2025-01-28,44.53,88.51,2,60,lengvas
40,28,2025-01-29,53.98,85.6,2,60,sunkus
40,29,2025-01-30,54.09,91.26,2,60,lengvas
40,30,2025-01-31,62.08,86.4,3,60,vidutinis
41,1,2025-01-02,48.24,89.83,4,60,lengvas
41,2,2025-01-03,51.68,85.35,2,60,vidutinis
41,3,2025-01-04,57.92,84.62,3,60,sunkus
41,4,2025-01-05,50.92,87.65,2,60,lengvas
41,5,2025-01-06,53.49,86.78,4,60,lengvas
41,6,2025-01-07,62.92,81.76,4,60,vidutinis
41,7,2025-01-08,47.4,86.42,3,60,vidutinis
41,8,2025-01-09,60.13,87.2,3,60,sunkus
41,9,2025-01-10,45.68,88.96,4,60,sunkus
41,10,2025-01-11,59.71,88.55,4,60,sunkus
41,11,2025-01-12,57.55,90.3,3,60,lengvas
41,12,2025-01-13,62.26,88.2,2,60,vidutinis
41,13,2025-01-14,47.97,88.37,2,60,vidutinis
41,14,2025-01-15,67.14,85.74,3,60,lengvas
41,15,2025-01-16,57.96,85.15,3,60,lengvas
41,16,2025-01-17,70.3,82.95,5,60,sunkus
41,17,2025-01-18,70.68,82.83,4,60,lengvas
41,18,2025-01-19,62.92,84.19,5,60,vidutinis
41,19,2025-01-20,64.85,83.81,4,60,sunkus
41,20,2025-01-21,71.74,81.69,5,60,lengvas
41,21,2025-01-22,58.24,83.33,4,60,sunkus
41,22,2025-01-23,55.84,88.93,3,60,vidutinis
41,23,2025-01-24,59.02,83.67,5,60,lengvas
41,24,2025-01-25,56.64,85.68,3,60,lengvas
41,25,2025-01-26,62.16,87.09,3,60,sunkus
41,26,2025-01-27,65.11,86.94,3,60,vidutinis
41,27,2025-01-28,64.93,85.46,2,60,vidutinis
41,28,2025-01-29,62.09,88.9,4,60,lengvas
41,29,2025-01-30,62.81,85.48,2,60,sunkus
41,30,2025-01-31,60.59,88.19,3,60,lengvas
42,1,2025-01-02,53.67,88.32,3,60,lengvas
42,2,2025-01-03,51.28,82.1,5,60,vidutinis
42,3,2025-01-04,59.84,85.99,2,60,sunkus
42,4,2025-01-05,61.94,85.6,3,60,lengvas
42,5,2025-01-06,61.4,87.1,4,60,lengvas
42,6,2025-01-07,54.43,86.97,2,60,lengvas
42,7,2025-01-08,59.0,87.01,4,60,sunkus
42,8,2025-01-09,66.24,86.72,3,60,sunkus
42,9,2025-01-10,54.03,87.44,2,60,vidutinis
42,10,2025-01-11,62.14,88.36,4,60,sunkus
42,11,2025-01-12,57.19,86.56,3,60,sunkus
42,12,2025-01-13,62.35,84.19,3,60,vidutinis
42,13,2025-01-14,65.4,87.61,4,60,vidutinis
42,14,2025-01-15,63.07,86.71,2,60,sunkus
42,15,2025-01-16,61.56,88.2,3,60,lengvas
42,16,2025-01-17,61.47,85.49,3,60,sunkus
42,17,2025-01-18,59.19,85.54,3,60,sunkus
42,18,2025-01-19,59.95,83.67,4,60,vidutinis
42,19,2025-01-20,60.59,86.74,2,60,lengvas
42,20,2025-01-21,64.88,81.77,4,60,sunkus
42,21,2025-01-22,60.9,85.84,2,60,vidutinis
42,22,2025-01-23,57.99,84.46,5,60,sunkus
42,23,2025-01-24,60.03,84.03,3,60,vidutinis
42,24,2025-01-25,60.94,85.59,3,60,sunkus
42,25,2025-01-26,65.51,80.63,4,60,vidutinis
42,26,2025-01-27,53.9,84.85,3,60,vidutinis
42,27,2025-01-28,56.69,89.32,4,60,sunkus
42,28,2025-01-29,68.87,82.32,4,60,vidutinis
42,29,2025-01-30,65.22,85.31,2,60,lengvas
42,30,2025-01-31,66.38,83.19,4,60,sunkus
43,1,2025-01-02,48.74,88.3,2,60,lengvas
43,2,2025-01-03,42.85,90.84,1,60,vidutinis
43,3,2025-01-04,39.92,85.32,3,60,lengvas
43,4,2025-01-05,33.82,91.05,1,60,lengvas
43,5,2025-01-06,43.84,87.78,2,60,sunkus
43,6,2025-01-07,36.24,91.43,1,60,lengvas
43,7,2025-01-08,44.65,86.29,2,60,lengvas
43,8,2025-01-09,39.8,88.0,4,60,lengvas
43,9,2025-01-10,35.45,93.13,1,60,sunkus
43,10,2025-01-11,44.91,87.6,3,60,vidutinis
43,11,2025-01-12,47.81,91.23,3,60,sunkus
43,12,2025-01-13,48.2,85.82,2,60,sunkus
43,13,2025-01-14,45.03,89.58,2,60,lengvas
43,14,2025-01-15,48.72,89.25,2,60,lengvas
43,15,2025-01-16,42.76,88.86,4,60,lengvas
43,16,2025-01-17,55.43,85.39,4,60,vidutinis
43,17,2025-01-18,34.3,91.57,1,60,sunkus
43,18,2025-01-19,44.32,89.98,3,60,vidutinis
43,19,2025-01-20,44.7,84.55,5,60,sunkus
43,20,2025-01-21,48.25,87.67,2,60,vidutinis
43,21,2025-01-22,54.37,86.44,3,60,vidutinis
43,22,2025-01-23,55.23,90.65,1,60,sunkus
43,23,2025-01-24,47.76,90.72,3,60,vidutinis
43,24,2025-01-25,46.51,90.67,1,60,lengvas
43,25,2025-01-26,41.98,90.03,1,60,lengvas
43,26,2025-01-27,50.83,86.38,3,60,sunkus
43,27,2025-01-28,46.38,88.41,3,60,lengvas
43,28,2025-01-29,44.2,86.96,4,60,vidutinis
43,29,2025-01-30,45.1,91.71,1,60,sunkus
43,30,2025-01-31,41.49,91.67,3,60,sunkus
44,1,2025-01-02,43.96,90.11,3,60,lengvas
44,2,2025-01-03,38.13,87.5,4,60,lengvas
44,3,2025-01-04,39.67,89.48,2,60,lengvas
44,4,2025-01-05,43.93,92.54,2,60,sunkus
44,5,2025-01-06,48.19,89.13,4,60,vidutinis
44,6,2025-01-07,53.06,86.26,4,60,lengvas
44,7,2025-01-08,42.29,88.49,4,60,vidutinis
44,8,2025-01-09,45.56,85.23,2,60,vidutinis
44,9,2025-01-10,49.06,86.05,3,60,vidutinis
44,10,2025-01-11,43.04,90.3,1,60,sunkus
44,11,2025-01-12,44.55,86.22,2,60,vidutinis
44,12,2025-01-13,50.89,89.49,3,60,vidutinis
44,13,2025-01-14,50.71,88.24,4,60,sunkus
44,14,2025-01-15,45.6,88.97,4,60,lengvas
44,15,2025-01-16,47.1,88.36,4,60,sunkus
44,16,2025-01-17,53.47,88.83,3,60,lengvas
44,17,2025-01-18,52.66,88.02,3,60,lengvas
44,18,2025-01-19,51.53,87.69,3,60,sunkus
44,19,2025-01-20,56.4,85.45,2,60,lengvas
44,20,2025-01-21,53.27,83.84,4,60,sunkus
44,21,2025-01-22,50.72,85.08,2,60,vidutinis
44,22,2025-01-23,52.94,87.16,2,60,vidutinis
44,23,2025-01-24,51.95,87.52,2,60,sunkus
44,24,2025-01-25,56.03,88.71,4,60,lengvas
44,25,2025-01-26,49.98,87.52,4,60,vidutinis
44,26,2025-01-27,53.12,85.73,2,60,sunkus
44,27,2025-01-28,55.23,85.85,2,60,sunkus
44,28,2025-01-29,44.23,83.45,4,60,vidutinis
44,29,2025-01-30,56.99,87.12,2,60,sunkus
44,30,2025-01-31,44.97,88.24,4,60,sunkus
45,1,2025-01-02,36.74,85.7,3,60,lengvas
45,2,2025-01-03,39.14,92.29,2,60,sunkus
45,3,2025-01-04,40.64,89.89,2,60,sunkus
45,4,2025-01-05,41.08,89.13,3,60,sunkus
45,5,2025-01-06,33.48,90.19,1,60,vidutinis
45,6,2025-01-07,52.93,90.5,1,60,lengvas
45,7,2025-01-08,43.23,89.02,2,60,vidutinis
45,8,2025-01-09,40.66,89.88,4,60,lengvas
45,9,2025-01-10,49.97,89.33,4,60,sunkus
45,10,2025-01-11,47.23,89.51,2,60,lengvas
45,11,2025-01-12,33.02,88.36,4,60,vidutinis
45,12,2025-01-13,39.55,91.54,3,60,lengvas
45,13,2025-01-14,44.22,86.58,2,60,sunkus
45,14,2025-01-15,43.71,90.8,3,60,vidutinis
45,15,2025-01-16,43.42,86.6,3,60,vidutinis
45,16,2025-01-17,50.38,84.11,3,60,sunkus
45,17,2025-01-18,36.04,90.4,3,60,sunkus
45,18,2025-01-19,49.63,84.26,3,60,lengvas
45,19,2025-01-20,43.1,90.88,2,60,lengvas
45,20,2025-01-21,46.54,91.79,3,60,vidutinis
45,21,2025-01-22,48.38,90.46,1,60,vidutinis
45,22,2025-01-23,57.49,88.2,2,60,sunkus
45,23,2025-01-24,45.86,86.53,3,60,sunkus
45,24,2025-01-25,44.12,88.59,4,60,sunkus
45,25,2025-01-26,45.83,87.46,2,60,sunkus
45,26,2025-01-27,51.66,90.41,2,60,vidutinis
45,27,2025-01-28,47.81,87.56,3,60,vidutinis
45,28,2025-01-29,44.16,84.12,3,60,sunkus
45,29,2025-01-30,48.15,88.25,3,60,sunkus
45,30,2025-01-31,50.88,89.08,2,60,lengvas
46,1,2025-01-02,55.47,86.96,2,60,sunkus
46,2,2025-01-03,56.34,91.0,3,60,vidutinis
46,3,2025-01-04,51.86,89.33,3,60,lengvas
46,4,2025-01-05,55.84,87.38,3,60,vidutinis
46,5,2025-01-06,62.27,86.36,3,60,vidutinis
46,6,2025-01-07,60.17,86.09,2,60,sunkus
46,7,2025-01-08,58.68,85.15,2,60,lengvas
46,8,2025-01-09,65.24,84.68,5,60,sunkus
46,9,2025-01-10,65.54,88.55,2,60,sunkus
46,10,2025-01-11,62.98,86.74,2,60,vidutinis
46,11,2025-01-12,52.2,88.3,2,60,lengvas
46,12,2025-01-13,69.02,85.61,4,60,vidutinis
46,13,2025-01-14,51.72,82.42,4,60,vidutinis
46,14,2025-01-15,55.08,87.51,4,60,vidutinis
46,15,2025-01-16,62.74,88.09,4,60,sunkus
46,16,2025-01-17,61.44,84.68,5,60,vidutinis
46,17,2025-01-18,66.65,82.31,3,60,sunkus
46,18,2025-01-19,68.48,83.79,4,60,vidutinis
46,19,2025-01-20,66.04,84.43,3,60,vidutinis
46,20,2025-01-21,53.75,87.76,2,60,vidutinis
46,21,2025-01-22,58.88,84.58,5,60,sunkus
46,22,2025-01-23,70.54,85.34,3,60,lengvas
46,23,2025-01-24,72.04,81.61,4,60,vidutinis
46,24,2025-01-25,69.51,81.61,3,60,vidutinis
46,25,2025-01-26,63.83,86.53,3,60,vidutinis
46,26,2025-01-27,62.52,86.66,2,60,sunkus
46,27,2025-01-28,62.92,83.19,3,60,vidutinis
46,28,2025-01-29,64.91,82.48,3,60,vidutinis
46,29,2025-01-30,66.34,81.77,3,60,lengvas
46,30,2025-01-31,63.61,83.89,3,60,lengvas
47,1,2025-01-02,56.18,89.03,4,60,vidutinis
47,2,2025-01-03,50.28,86.24,3,60,vidutinis
47,3,2025-01-04,54.7,84.76,3,60,sunkus
47,4,2025-01-05,56.65,84.01,5,60,vidutinis
47,5,2025-01-06,55.18,80.71,4,60,vidutinis
47,6,2025-01-07,53.25,86.9,3,60,vidutinis
47,7,2025-01-08,56.65,85.5,3,60,vidutinis
47,8,2025-01-09,66.54,83.2,4,60,lengvas
47,9,2025-01-10,68.31,86.46,4,60,lengvas
47,10,2025-01-11,55.48,88.3,2,60,sunkus
47,11,2025-01-12,59.87,89.28,2,60,sunkus
47,12,2025-01-13,60.38,85.22,3,60,vidutinis
47,13,2025-01-14,64.38,87.11,4,60,lengvas
47,14,2025-01-15,60.56,83.59,3,60,lengvas
47,15,2025-01-16,67.01,85.95,2,60,lengvas
47,16,2025-01-17,59.07,86.41,4,60,lengvas
47,17,2025-01-18,64.96,84.58,5,60,sunkus
47,18,2025-01-19,64.01,84.98,5,60,sunkus
47,19,2025-01-20,70.01,84.16,5,60,vidutinis
47,20,2025-01-21,68.38,86.0,2,60,vidutinis
47,21,2025-01-22,63.43,86.05,4,60,vidutinis
47,22,2025-01-23,58.29,83.77,4,60,sunkus
47,23,2025-01-24,65.81,81.12,3,60,lengvas
47,24,2025-01-25,63.02,85.87,4,60,lengvas
47,25,2025-01-26,69.15,86.01,3,60,lengvas
47,26,2025-01-27,66.21,85.48,4,60,sunkus
47,27,2025-01-28,61.84,83.74,3,60,sunkus
47,28,2025-01-29,65.18,88.17,2,60,sunkus
47,29,2025-01-30,67.04,81.79,5,60,sunkus
47,30,2025-01-31,58.19,84.92,3,60,vidutinis
48,1,2025-01-02,56.96,86.84,3,60,sunkus
48,2,2025-01-03,59.04,86.36,3,60,vidutinis
48,3,2025-01-04,58.09,85.48,2,60,vidutinis
48,4,2025-01-05,61.67,86.39,2,60,vidutinis
48,5,2025-01-06,58.89,86.01,4,60,vidutinis
48,6,2025-01-07,65.61,82.09,5,60,sunkus
48,7,2025-01-08,65.67,85.83,2,60,vidutinis
48,8,2025-01-09,54.54,87.27,2,60,vidutinis
48,9,2025-01-10,55.27,88.87,3,60,sunkus
48,10,2025-01-11,63.68,89.43,4,60,vidutinis
48,11,2025-01-12,61.81,86.84,4,60,sunkus
48,12,2025-01-13,60.08,81.82,3,60,vidutinis
48,13,2025-01-14,59.53,84.87,3,60,sunkus
48,14,2025-01-15,54.87,87.81,4,60,vidutinis
48,15,2025-01-16,66.05,84.76,4,60,lengvas
48,16,2025-01-17,63.03,88.02,2,60,vidutinis
48,17,2025-01-18,61.35,81.94,5,60,vidutinis
48,18,2025-01-19,59.21,90.12,3,60,lengvas
48,19,2025-01-20,61.71,86.22,2,60,sunkus
48,20,2025-01-21,71.58,85.74,2,60,lengvas
48,21,2025-01-22,61.61,81.16,4,60,vidutinis
48,22,2025-01-23,59.17,83.06,4,60,vidutinis
48,23,2025-01-24,65.51,85.16,2,60,sunkus
48,24,2025-01-25,68.4,82.19,4,60,vidutinis
48,25,2025-01-26,62.6,86.02,4,60,lengvas
48,26,2025-01-27,67.48,85.82,4,60,vidutinis
48,27,2025-01-28,59.78,84.64,5,60,sunkus
48,28,2025-01-29,62.9,87.35,4,60,vidutinis
48,29,2025-01-30,66.77,84.97,5,60,vidutinis
48,30,2025-01-31,60.48,86.49,3,60,sunkus
49,1,2025-01-02,46.54,88.95,2,60,vidutinis
49,2,2025-01-03,47.71,88.98,2,60,sunkus
49,3,2025-01-04,47.7,87.3,2,60,vidutinis
49,4,2025-01-05,55.68,87.14,4,60,sunkus
49,5,2025-01-06,36.42,90.17,3,60,vidutinis
49,6,2025-01-07,53.6,87.68,3,60,vidutinis
49,7,2025-01-08,45.62,88.49,4,60,vidutinis
49,8,2025-01-09,34.37,90.77,1,60,lengvas
49,9,2025-01-10,49.66,84.0,3,60,vidutinis
49,10,2025-01-11,53.25,89.72,3,60,vidutinis
49,11,2025-01-12,42.43,86.52,2,60,lengvas
49,12,2025-01-13,47.47,88.86,4,60,lengvas
49,13,2025-01-14,51.57,85.28,2,60,vidutinis
49,14,2025-01-15,47.55,85.94,4,60,vidutinis
49,15,2025-01-16,49.49,89.01,3,60,lengvas
49,16,2025-01-17,41.38,89.98,2,60,sunkus
49,17,2025-01-18,45.3,86.82,3,60,lengvas
49,18,2025-01-19,47.77,87.57,4,60,vidutinis
49,19,2025-01-20,39.64,95.62,0,60,sunkus
49,20,2025-01-21,39.35,88.8,4,60,vidutinis
49,21,2025-01-22,49.16,88.92,4,60,vidutinis
49,22,2025-01-23,38.14,90.33,2,60,sunkus
49,23,2025-01-24,44.21,88.12,3,60,vidutinis
49,24,2025-01-25,39.31,89.66,4,60,vidutinis
49,25,2025-01-26,45.94,87.29,3,60,vidutinis
49,26,2025-01-27,53.91,84.89,5,60,vidutinis
49,27,2025-01-28,51.69,87.55,4,60,vidutinis
49,28,2025-01-29,45.15,87.82,3,60,vidutinis
49,29,2025-01-30,37.76,90.66,1,60,vidutinis
49,30,2025-01-31,42.26,92.67,1,60,lengvas
50,1,2025-01-02,43.1,90.01,2,60,lengvas
50,2,2025-01-03,54.94,92.18,2,60,lengvas
50,3,2025-01-04,60.04,86.95,4,60,lengvas
50,4,2025-01-05,59.03,86.7,3,60,lengvas
